id,first,last,num,zxs,tag
"331453","2017-05-15","2017-05-15","3","89159","190"
"331468","2017-05-16","2017-05-16","1","178756","192"
"331482","2017-05-24","2017-05-24","1","140291","192"
"331489","2017-05-15","2017-05-15","1","135884","190"
"331511","2017-05-24","2017-05-24","1","178756","192"
"331519","2017-05-20","2017-05-20","1","89159","190"
"331525","2017-05-16","2017-05-16","1","160135","192"
"331527","2017-05-16","2017-06-04","13","145451","192"
"331533","2017-05-25","2017-05-25","1","50924","190"
"331535","2017-05-17","2017-05-27","2","248455","190"
"331556","2017-05-15","2017-05-15","1","250939","193"
"331565","2017-05-18","2017-05-26","3","326396","192"
"331579","2017-06-06","2017-06-06","1","133686","190"
"331586","2017-05-30","2017-05-30","1","137673","192"
"331615","2017-05-17","2017-05-17","2","276904","190"
"331628","2017-05-15","2017-05-15","1","133686","190"
"331638","2017-05-15","2017-05-15","1","167490","190"
"331647","2017-05-15","2017-05-28","3","276904","190"
"331649","2017-05-15","2017-05-15","1","137673","192"
"331653","2017-05-16","2017-05-20","6","276904","190"
"331656","2017-05-17","2017-05-17","1","326396","192"
"331659","2017-05-17","2017-05-17","1","105977","193"
"331670","2017-05-22","2017-05-22","1","127253","193"
"331677","2017-05-27","2017-05-27","1","137673","192"
"331717","2017-05-15","2017-05-15","1","280964","190"
"331718","2017-05-29","2017-06-08","2","276904","190"
"331726","2017-05-25","2017-05-25","1","276904","190"
"331727","2017-05-15","2017-06-01","4","276904","190"
"331783","2017-05-22","2017-05-22","1","262835","190"
"331786","2017-05-18","2017-05-28","4","276904","190"
"331796","2017-05-17","2017-05-20","2","310057","190"
"331819","2017-05-21","2017-05-21","1","262835","190"
"331843","2017-05-16","2017-05-16","1","276904","190"
"331849","2017-05-23","2017-05-23","1","276904","190"
"331860","2017-05-27","2017-06-02","2","319445","192"
"331873","2017-05-15","2017-05-15","1","306604","190"
"331905","2017-05-17","2017-05-23","3","316347","190"
"331936","2017-05-15","2017-05-24","3","18081","190"
"331947","2017-05-15","2017-05-15","1","273188","193"
"331966","2017-05-16","2017-05-16","1","60787","190"
"331967","2017-06-01","2017-06-07","2","226338","190"
"331977","2017-05-15","2017-05-25","2","248581","192"
"332000","2017-05-16","2017-05-16","2","294662","190"
"332011","2017-05-15","2017-05-15","1","190140","190"
"332020","2017-05-15","2017-05-20","3","190140","190"
"332027","2017-06-06","2017-06-06","1","276904","190"
"332031","2017-05-16","2017-05-16","1","226338","190"
"332053","2017-05-20","2017-05-30","3","83740","192"
"332057","2017-05-15","2017-05-15","1","18081","190"
"332063","2017-05-15","2017-05-15","1","154100","193"
"332065","2017-05-15","2017-05-15","1","310057","190"
"332066","2017-06-02","2017-06-02","1","18081","190"
"332093","2017-05-15","2017-05-15","1","230252","190"
"332097","2017-05-18","2017-06-09","5","23301","190"
"332099","2017-05-16","2017-05-16","1","273188","193"
"332103","2017-05-15","2017-05-15","2","138295","192"
"332120","2017-06-03","2017-06-05","2","226338","190"
"332124","2017-05-17","2017-05-17","2","276904","190"
"332126","2017-05-15","2017-05-15","1","96599","190"
"332127","2017-05-15","2017-05-16","2","127253","193"
"332137","2017-05-15","2017-05-15","1","180416","190"
"332147","2017-05-21","2017-05-22","2","145007","190"
"332154","2017-05-16","2017-05-17","3","165910","193"
"332170","2017-05-27","2017-05-27","1","253860","192"
"332179","2017-05-19","2017-05-19","1","273188","193"
"332180","2017-05-15","2017-05-15","1","295669","192"
"332184","2017-05-17","2017-05-17","1","253151","190"
"332194","2017-05-27","2017-05-27","1","137673","192"
"332202","2017-05-15","2017-05-15","1","71509","192"
"332206","2017-05-31","2017-05-31","1","306604","190"
"332208","2017-05-22","2017-06-05","3","225451","190"
"332209","2017-05-15","2017-05-15","1","96599","190"
"332248","2017-05-15","2017-05-15","1","221031","190"
"332251","2017-05-15","2017-05-15","1","181574","190"
"332258","2017-05-15","2017-05-15","1","55926","190"
"332269","2017-05-15","2017-05-18","3","60407","193"
"332271","2017-06-07","2017-06-07","1","50694","190"
"332279","2017-05-23","2017-05-23","1","186603","193"
"332304","2017-05-15","2017-05-18","2","184625","192"
"332316","2017-05-15","2017-05-15","1","299371","190"
"332317","2017-06-04","2017-06-08","7","283684","190"
"332323","2017-05-15","2017-05-15","2","19464","190"
"332338","2017-05-17","2017-05-17","1","219788","190"
"332356","2017-05-15","2017-05-27","6","299371","190"
"332382","2017-06-04","2017-06-04","1","185399","190"
"332391","2017-05-17","2017-05-17","1","308194","190"
"332399","2017-05-15","2017-05-15","1","213185","193"
"332402","2017-05-15","2017-05-15","1","182606","193"
"332423","2017-05-15","2017-05-15","1","226338","190"
"332440","2017-05-16","2017-05-29","2","21066","190"
"332446","2017-06-07","2017-06-07","1","107540","190"
"332454","2017-05-15","2017-05-15","1","36703","192"
"332463","2017-05-25","2017-05-25","3","248455","190"
"332469","2017-05-15","2017-05-15","2","273071","192"
"332475","2017-05-25","2017-05-25","1","300368","190"
"332476","2017-05-27","2017-05-27","1","270065","190"
"332487","2017-05-16","2017-05-16","1","97293","192"
"332495","2017-05-24","2017-05-24","1","331732","192"
"332496","2017-05-27","2017-05-27","1","293842","190"
"332503","2017-05-16","2017-05-25","3","310296","190"
"332512","2017-05-17","2017-05-17","1","298938","190"
"332521","2017-05-15","2017-05-15","1","294662","190"
"332538","2017-05-15","2017-05-15","1","315582","190"
"332539","2017-05-15","2017-05-15","2","245753","192"
"332541","2017-05-15","2017-05-15","1","281185","193"
"332561","2017-05-20","2017-05-20","1","153257","190"
"332567","2017-05-19","2017-05-19","1","209921","192"
"332572","2017-06-07","2017-06-07","1","310296","190"
"332579","2017-05-28","2017-05-28","1","316347","190"
"332580","2017-05-15","2017-05-15","1","20915","190"
"332591","2017-05-16","2017-05-17","2","160445","190"
"332592","2017-05-15","2017-05-15","1","261784","193"
"332608","2017-05-15","2017-05-15","1","55926","190"
"332618","2017-05-23","2017-05-23","2","331732","192"
"332628","2017-05-15","2017-05-15","1","212386","190"
"332651","2017-05-15","2017-05-15","1","299371","190"
"332655","2017-05-18","2017-06-01","2","276904","190"
"332680","2017-05-15","2017-05-15","1","281185","193"
"332683","2017-05-15","2017-05-15","1","237","190"
"332692","2017-05-15","2017-05-15","1","178756","192"
"332693","2017-05-15","2017-05-15","1","310296","190"
"332703","2017-05-16","2017-05-26","2","326396","192"
"332704","2017-06-01","2017-06-01","1","270083","190"
"332713","2017-05-17","2017-05-22","3","262835","190"
"332732","2017-05-16","2017-05-16","2","28499","190"
"332746","2017-05-15","2017-05-15","1","53849","190"
"332752","2017-05-20","2017-05-27","2","125871","190"
"332758","2017-05-16","2017-05-16","1","160111","190"
"332766","2017-05-15","2017-05-15","1","138641","190"
"332771","2017-05-15","2017-05-18","4","20915","190"
"332773","2017-05-15","2017-05-15","1","219877","190"
"332802","2017-05-18","2017-05-18","1","331732","192"
"332817","2017-05-16","2017-05-25","4","311862","192"
"332820","2017-05-15","2017-05-15","1","311211","192"
"332821","2017-05-17","2017-05-21","3","311429","192"
"332827","2017-05-16","2017-05-16","1","43076","190"
"332833","2017-05-15","2017-05-15","1","310296","190"
"332834","2017-05-16","2017-05-22","3","318557","192"
"332841","2017-05-15","2017-05-15","1","171882","190"
"332847","2017-05-15","2017-05-29","4","18964","190"
"332853","2017-05-16","2017-05-16","1","96599","190"
"332868","2017-05-18","2017-05-19","3","283684","190"
"332876","2017-05-16","2017-05-16","1","310296","190"
"332897","2017-05-30","2017-06-01","3","311862","192"
"332908","2017-05-15","2017-05-15","1","165411","192"
"332925","2017-05-15","2017-05-15","1","232378","192"
"332976","2017-05-15","2017-05-15","1","109899","190"
"332985","2017-05-27","2017-05-27","1","18081","190"
"332992","2017-05-16","2017-05-16","1","266486","190"
"333006","2017-05-16","2017-05-16","1","167319","190"
"333007","2017-05-20","2017-05-21","2","160111","190"
"333028","2017-05-15","2017-05-20","2","165411","192"
"333029","2017-05-15","2017-05-15","1","27980","190"
"333030","2017-05-15","2017-05-25","3","165411","192"
"333034","2017-05-15","2017-05-15","1","165411","192"
"333057","2017-05-26","2017-05-26","1","109638","190"
"333061","2017-06-01","2017-06-02","2","120770","190"
"333093","2017-05-16","2017-05-16","1","310296","190"
"333103","2017-05-15","2017-05-16","2","165411","192"
"333117","2017-05-15","2017-05-15","1","132013","192"
"333118","2017-05-15","2017-05-15","1","30329","192"
"333159","2017-05-15","2017-05-15","1","283684","190"
"333163","2017-05-27","2017-05-27","1","81560","190"
"333186","2017-05-15","2017-05-25","4","271028","192"
"333233","2017-05-19","2017-05-19","1","281454","190"
"333234","2017-05-15","2017-05-15","1","136788","190"
"333305","2017-05-19","2017-05-19","1","109899","190"
"333309","2017-06-09","2017-06-09","1","133686","190"
"333391","2017-05-16","2017-05-16","1","40866","190"
"333399","2017-05-16","2017-05-16","3","148961","190"
"333420","2017-05-16","2017-05-16","1","165411","192"
"333422","2017-05-16","2017-05-16","1","167319","190"
"333432","2017-05-16","2017-05-16","1","60036","190"
"333433","2017-05-23","2017-05-23","1","81560","190"
"333451","2017-05-16","2017-05-16","1","311429","192"
"333517","2017-05-16","2017-05-16","1","298938","190"
"333527","2017-05-16","2017-05-16","1","255488","192"
"333528","2017-05-16","2017-05-16","1","161276","190"
"333530","2017-05-16","2017-05-16","1","264","193"
"333540","2017-05-16","2017-05-16","1","308194","190"
"333567","2017-05-22","2017-05-22","1","306585","190"
"333574","2017-05-16","2017-05-16","1","135063","190"
"333592","2017-05-19","2017-05-19","1","226395","193"
"333597","2017-05-16","2017-05-16","1","137673","192"
"333607","2017-05-16","2017-05-16","1","137673","192"
"333609","2017-05-17","2017-05-17","1","299371","190"
"333616","2017-05-16","2017-05-16","1","137673","192"
"333619","2017-05-22","2017-05-22","1","221031","190"
"333621","2017-05-16","2017-05-16","1","137673","192"
"333627","2017-05-27","2017-05-27","1","137673","192"
"333635","2017-05-17","2017-05-17","1","137673","192"
"333637","2017-05-16","2017-05-16","1","137673","192"
"333639","2017-05-27","2017-05-27","1","137673","192"
"333646","2017-05-27","2017-05-27","1","137673","192"
"333655","2017-05-17","2017-05-26","6","89159","190"
"333658","2017-05-27","2017-05-27","1","137673","192"
"333661","2017-05-16","2017-05-16","1","137673","192"
"333663","2017-05-16","2017-05-16","1","137673","192"
"333670","2017-05-16","2017-05-16","1","47755","190"
"333673","2017-05-16","2017-05-16","1","136511","190"
"333675","2017-05-16","2017-05-16","1","137673","192"
"333677","2017-05-16","2017-05-25","3","53139","190"
"333678","2017-05-16","2017-05-16","1","74156","193"
"333679","2017-05-16","2017-05-16","1","137673","192"
"333691","2017-05-16","2017-05-16","2","62980","190"
"333693","2017-05-27","2017-05-27","1","137673","192"
"333701","2017-05-16","2017-05-16","1","137673","192"
"333703","2017-05-17","2017-05-25","4","297750","192"
"333711","2017-05-18","2017-06-06","2","297750","192"
"333713","2017-05-16","2017-05-16","1","137673","192"
"333715","2017-05-27","2017-05-29","2","137673","192"
"333718","2017-05-27","2017-05-27","1","137673","192"
"333721","2017-05-27","2017-05-27","1","137673","192"
"333727","2017-05-16","2017-05-16","1","144612","190"
"333728","2017-05-16","2017-05-16","1","112343","192"
"333729","2017-05-16","2017-05-28","2","27731","190"
"333732","2017-05-16","2017-05-16","1","27980","190"
"333740","2017-05-16","2017-05-16","1","137673","192"
"333742","2017-05-16","2017-05-16","1","137673","192"
"333745","2017-05-16","2017-05-16","1","249738","192"
"333746","2017-05-27","2017-05-27","1","137673","192"
"333748","2017-05-16","2017-05-16","1","137673","192"
"333750","2017-05-27","2017-05-27","1","137673","192"
"333762","2017-06-01","2017-06-01","1","137673","192"
"333763","2017-05-25","2017-05-25","1","303994","192"
"333766","2017-06-01","2017-06-04","4","53139","190"
"333768","2017-05-16","2017-05-16","1","139457","190"
"333774","2017-06-06","2017-06-06","1","170878","190"
"333789","2017-05-16","2017-05-16","1","137673","192"
"333797","2017-05-16","2017-05-16","1","137673","192"
"333799","2017-05-16","2017-05-22","2","4376","190"
"333811","2017-05-27","2017-05-27","1","314203","193"
"333818","2017-05-30","2017-05-30","1","137673","192"
"333821","2017-05-16","2017-05-16","2","7728","190"
"333825","2017-05-16","2017-05-21","4","137673","192"
"333826","2017-05-18","2017-05-18","1","279174","193"
"333827","2017-05-16","2017-05-16","2","279174","193"
"333830","2017-05-16","2017-05-16","1","89159","190"
"333835","2017-06-07","2017-06-07","1","299234","192"
"333836","2017-05-23","2017-05-23","1","315582","190"
"333852","2017-05-16","2017-05-16","1","76818","190"
"333864","2017-05-16","2017-05-26","8","89159","190"
"333881","2017-05-18","2017-05-31","2","299900","192"
"333893","2017-05-16","2017-05-16","1","178756","192"
"333899","2017-05-16","2017-05-16","1","178756","192"
"333910","2017-05-21","2017-05-21","1","152445","190"
"333914","2017-05-16","2017-05-16","1","279174","193"
"333922","2017-05-27","2017-05-27","1","137673","192"
"333923","2017-05-16","2017-05-22","5","130525","190"
"333938","2017-05-27","2017-05-27","1","130525","190"
"333939","2017-06-03","2017-06-03","1","310057","190"
"333941","2017-05-16","2017-06-09","4","130525","190"
"333943","2017-05-16","2017-05-16","1","178756","192"
"333953","2017-05-26","2017-05-26","1","318557","192"
"333970","2017-05-27","2017-05-27","1","130525","190"
"333973","2017-05-18","2017-05-28","7","294662","190"
"333991","2017-05-27","2017-05-27","1","4285","190"
"334012","2017-05-21","2017-05-21","1","130525","190"
"334023","2017-05-18","2017-05-18","1","297750","192"
"334030","2017-05-16","2017-05-16","1","137673","192"
"334038","2017-05-27","2017-05-27","1","137673","192"
"334046","2017-05-16","2017-05-16","1","137673","192"
"334050","2017-05-20","2017-05-20","1","299900","192"
"334056","2017-05-21","2017-05-21","1","130525","190"
"334060","2017-05-27","2017-05-27","1","137673","192"
"334077","2017-05-16","2017-05-16","1","308194","190"
"334090","2017-05-16","2017-05-16","1","130525","190"
"334096","2017-05-16","2017-05-16","1","308194","190"
"334106","2017-05-16","2017-05-16","1","308194","190"
"334112","2017-05-16","2017-05-16","1","308194","190"
"334118","2017-05-16","2017-05-27","2","130525","190"
"334125","2017-05-16","2017-05-16","1","308194","190"
"334126","2017-06-04","2017-06-04","1","137673","192"
"334127","2017-05-16","2017-05-16","1","277899","192"
"334146","2017-05-16","2017-05-27","4","92104","190"
"334147","2017-05-16","2017-05-16","1","308194","190"
"334154","2017-05-16","2017-05-16","1","120654","190"
"334158","2017-05-20","2017-05-20","1","140983","190"
"334159","2017-05-16","2017-05-16","1","130525","190"
"334161","2017-06-04","2017-06-04","1","243945","190"
"334167","2017-05-18","2017-05-18","2","219788","190"
"334179","2017-05-16","2017-05-16","1","237217","192"
"334222","2017-05-16","2017-05-16","2","283684","190"
"334224","2017-05-16","2017-05-19","3","298938","190"
"334226","2017-05-16","2017-05-16","1","130525","190"
"334228","2017-05-16","2017-05-27","4","130525","190"
"334230","2017-05-26","2017-05-26","1","331732","192"
"334243","2017-05-27","2017-05-27","1","130525","190"
"334259","2017-05-21","2017-05-21","1","130525","190"
"334262","2017-05-16","2017-05-16","1","51049","190"
"334265","2017-05-16","2017-05-22","2","130525","190"
"334268","2017-05-27","2017-05-27","1","137673","192"
"334275","2017-05-22","2017-05-22","1","326396","192"
"334289","2017-05-18","2017-05-27","4","168722","190"
"334308","2017-05-21","2017-05-21","1","78984","190"
"334310","2017-05-16","2017-05-16","1","130525","190"
"334320","2017-05-17","2017-05-17","1","219788","190"
"334327","2017-05-20","2017-05-22","2","294662","190"
"334340","2017-05-16","2017-05-16","1","51049","190"
"334367","2017-05-16","2017-05-16","1","137673","192"
"334372","2017-05-27","2017-05-27","1","137673","192"
"334376","2017-05-16","2017-05-16","3","235181","192"
"334378","2017-05-16","2017-05-16","1","51049","190"
"334381","2017-05-16","2017-05-18","3","109560","192"
"334384","2017-05-21","2017-06-01","2","109560","192"
"334394","2017-05-17","2017-05-17","1","271773","190"
"334400","2017-05-24","2017-05-28","4","20492","190"
"334402","2017-06-04","2017-06-04","2","27980","190"
"334434","2017-05-16","2017-05-16","1","1738","192"
"334439","2017-05-16","2017-05-16","1","78984","190"
"334443","2017-05-22","2017-05-22","1","278417","190"
"334480","2017-05-26","2017-05-26","1","92104","190"
"334500","2017-05-27","2017-05-27","1","156696","190"
"334501","2017-05-16","2017-05-16","1","145287","192"
"334506","2017-05-16","2017-05-16","1","190140","190"
"334518","2017-05-17","2017-05-17","1","20492","190"
"334526","2017-05-16","2017-05-16","1","163251","190"
"334530","2017-05-16","2017-06-05","4","81560","190"
"334531","2017-05-22","2017-05-22","1","273188","193"
"334537","2017-05-17","2017-05-17","1","331732","192"
"334550","2017-05-23","2017-05-23","2","184020","190"
"334557","2017-05-24","2017-05-28","2","314059","190"
"334558","2017-05-16","2017-05-16","1","19482","190"
"334559","2017-05-16","2017-05-16","1","18081","190"
"334577","2017-05-23","2017-05-23","1","314059","190"
"334588","2017-05-29","2017-05-29","1","120654","190"
"334602","2017-05-16","2017-05-27","4","314059","190"
"334625","2017-05-16","2017-05-16","1","89159","190"
"334627","2017-05-18","2017-05-18","1","314059","190"
"334647","2017-05-26","2017-05-26","1","331732","192"
"334669","2017-05-17","2017-05-17","1","153323","193"
"334671","2017-05-23","2017-05-23","1","330480","190"
"334695","2017-05-16","2017-05-18","3","96114","190"
"334727","2017-05-18","2017-05-18","1","330480","190"
"334735","2017-05-16","2017-05-20","3","275343","193"
"334742","2017-05-22","2017-05-24","2","310296","190"
"334755","2017-05-16","2017-05-27","6","125871","190"
"334772","2017-05-16","2017-05-17","4","300633","190"
"334778","2017-05-27","2017-05-27","1","305764","190"
"334779","2017-05-16","2017-05-17","2","314059","190"
"334803","2017-05-21","2017-05-21","1","46085","190"
"334808","2017-05-29","2017-06-04","2","310296","190"
"334814","2017-05-17","2017-05-17","1","17870","190"
"334822","2017-05-16","2017-05-16","1","266486","190"
"334841","2017-05-18","2017-05-18","2","296104","192"
"334867","2017-05-16","2017-05-17","2","303126","193"
"334868","2017-05-16","2017-05-22","4","285690","192"
"334870","2017-05-16","2017-05-16","1","53139","190"
"334902","2017-05-22","2017-05-22","2","127302","193"
"334924","2017-05-17","2017-05-17","1","310296","190"
"334925","2017-05-16","2017-05-16","1","96599","190"
"334936","2017-05-17","2017-05-26","3","245896","190"
"334949","2017-05-21","2017-05-21","1","284204","190"
"334956","2017-06-09","2017-06-09","1","136788","190"
"334974","2017-06-03","2017-06-03","2","267850","192"
"334976","2017-05-16","2017-05-16","1","314059","190"
"334980","2017-05-24","2017-06-05","9","156605","190"
"334989","2017-05-16","2017-05-16","1","294494","192"
"334991","2017-05-16","2017-05-26","5","280038","190"
"334999","2017-05-24","2017-06-04","3","145287","192"
"335016","2017-05-20","2017-05-20","1","299234","192"
"335022","2017-05-18","2017-05-22","2","330480","190"
"335025","2017-05-16","2017-05-16","1","35987","190"
"335032","2017-05-16","2017-05-16","1","246921","190"
"335040","2017-05-16","2017-05-16","1","179225","193"
"335047","2017-05-16","2017-06-09","2","246921","190"
"335049","2017-05-18","2017-05-18","1","272799","192"
"335068","2017-05-17","2017-05-17","1","25016","190"
"335081","2017-05-17","2017-05-26","3","294807","192"
"335089","2017-05-16","2017-05-16","1","318239","193"
"335102","2017-05-16","2017-05-16","1","310296","190"
"335111","2017-05-16","2017-05-16","1","296104","192"
"335120","2017-05-16","2017-05-26","3","91274","190"
"335132","2017-05-16","2017-05-16","1","150053","190"
"335135","2017-05-18","2017-05-27","3","160408","192"
"335143","2017-05-24","2017-05-24","1","125871","190"
"335144","2017-05-16","2017-05-16","1","273871","192"
"335146","2017-05-16","2017-05-16","1","135884","190"
"335159","2017-05-16","2017-05-26","6","150053","190"
"335167","2017-05-16","2017-05-16","1","135884","190"
"335181","2017-05-20","2017-05-20","1","199426","192"
"335184","2017-05-17","2017-05-17","1","293624","190"
"335189","2017-05-18","2017-05-18","3","293624","190"
"335194","2017-05-16","2017-05-27","4","150053","190"
"335195","2017-05-16","2017-05-16","1","27997","190"
"335198","2017-05-27","2017-05-27","1","137673","192"
"335200","2017-05-28","2017-05-28","1","130525","190"
"335203","2017-05-16","2017-05-16","1","308194","190"
"335217","2017-05-16","2017-05-16","1","1738","192"
"335218","2017-05-16","2017-05-16","1","134977","190"
"335223","2017-05-20","2017-05-27","3","293624","190"
"335225","2017-05-16","2017-05-23","2","130525","190"
"335244","2017-05-24","2017-05-24","1","175581","190"
"335249","2017-05-16","2017-05-26","3","326396","192"
"335255","2017-05-27","2017-05-27","1","137673","192"
"335261","2017-06-05","2017-06-05","1","37457","192"
"335264","2017-05-16","2017-05-16","1","248582","190"
"335265","2017-05-16","2017-05-16","1","38617","190"
"335313","2017-05-22","2017-05-22","1","130525","190"
"335324","2017-05-27","2017-05-27","1","20492","190"
"335331","2017-05-16","2017-05-16","1","150053","190"
"335335","2017-05-26","2017-05-26","1","150053","190"
"335352","2017-05-16","2017-06-06","2","27997","190"
"335353","2017-06-02","2017-06-02","1","204712","190"
"335372","2017-05-16","2017-05-16","1","206887","190"
"335378","2017-05-16","2017-05-16","1","221317","192"
"335380","2017-05-16","2017-05-16","1","256007","190"
"335395","2017-05-16","2017-05-16","2","27980","190"
"335409","2017-05-16","2017-05-16","1","125114","190"
"335415","2017-05-16","2017-05-16","2","48416","190"
"335436","2017-05-16","2017-05-16","1","139648","193"
"335437","2017-05-16","2017-05-19","4","290668","193"
"335448","2017-05-16","2017-05-19","2","326396","192"
"335468","2017-05-26","2017-06-04","4","166930","190"
"335483","2017-06-03","2017-06-03","1","166930","190"
"335540","2017-05-17","2017-05-17","1","293842","190"
"335573","2017-05-16","2017-05-16","1","167704","192"
"335578","2017-05-16","2017-05-17","2","131234","190"
"335591","2017-06-09","2017-06-09","1","190140","190"
"335599","2017-05-24","2017-05-25","3","280038","190"
"335608","2017-05-16","2017-05-16","1","256007","190"
"335627","2017-05-18","2017-05-27","3","228405","190"
"335639","2017-05-21","2017-05-21","1","318593","190"
"335658","2017-05-30","2017-05-30","1","82193","190"
"335662","2017-06-03","2017-06-03","1","314059","190"
"335670","2017-05-16","2017-05-16","1","282424","192"
"335681","2017-05-16","2017-05-16","1","99754","193"
"335683","2017-05-20","2017-05-20","1","314059","190"
"335690","2017-05-16","2017-05-16","1","81511","192"
"335697","2017-05-16","2017-05-16","1","25716","193"
"335711","2017-05-17","2017-05-19","2","109899","190"
"335729","2017-05-16","2017-05-16","1","36030","190"
"335735","2017-05-23","2017-05-31","3","145007","190"
"335746","2017-05-16","2017-05-16","1","81511","192"
"335752","2017-05-22","2017-05-22","1","314059","190"
"335768","2017-05-16","2017-05-16","1","13922","193"
"335786","2017-05-16","2017-05-16","1","277899","192"
"335787","2017-05-16","2017-05-16","1","181574","190"
"335797","2017-05-16","2017-05-16","2","236775","192"
"335798","2017-05-21","2017-05-28","5","145007","190"
"335822","2017-05-21","2017-06-08","2","186021","190"
"335824","2017-05-16","2017-05-16","1","81511","192"
"335838","2017-05-29","2017-05-29","1","215791","193"
"335842","2017-06-06","2017-06-06","1","43076","190"
"335850","2017-05-16","2017-05-23","6","169112","193"
"335852","2017-05-16","2017-05-16","1","48416","190"
"335853","2017-05-16","2017-05-16","1","160360","193"
"335855","2017-05-23","2017-05-26","3","324680","190"
"335894","2017-05-16","2017-05-16","1","105825","192"
"335898","2017-05-26","2017-05-26","1","324680","190"
"335899","2017-05-30","2017-05-30","1","254663","190"
"335904","2017-05-16","2017-05-16","1","282424","192"
"335910","2017-05-22","2017-05-22","1","250939","193"
"335918","2017-05-18","2017-05-27","3","167364","193"
"335949","2017-05-16","2017-05-16","1","170109","190"
"335950","2017-05-16","2017-05-16","1","186021","190"
"335958","2017-05-17","2017-05-17","1","246921","190"
"335959","2017-05-16","2017-05-16","1","160408","192"
"335961","2017-05-16","2017-05-16","1","145451","192"
"335963","2017-05-22","2017-05-22","1","324680","190"
"336022","2017-05-16","2017-05-16","1","142982","190"
"336041","2017-05-17","2017-05-17","1","127540","190"
"336048","2017-05-27","2017-05-27","1","137638","192"
"336053","2017-05-17","2017-05-22","5","176155","190"
"336054","2017-06-07","2017-06-07","1","335582","190"
"336059","2017-05-26","2017-05-26","1","127253","193"
"336060","2017-05-16","2017-05-16","1","37457","192"
"336082","2017-05-27","2017-05-27","1","219788","190"
"336083","2017-05-16","2017-05-16","1","246802","193"
"336101","2017-05-27","2017-05-27","2","130525","190"
"336139","2017-05-16","2017-06-06","2","314059","190"
"336153","2017-05-21","2017-05-21","1","145007","190"
"336178","2017-05-25","2017-05-25","1","205279","192"
"336182","2017-05-25","2017-05-25","1","242687","190"
"336189","2017-05-19","2017-05-19","4","156733","190"
"336202","2017-05-16","2017-05-16","1","202355","190"
"336205","2017-05-22","2017-06-09","4","145451","192"
"336270","2017-05-16","2017-05-16","1","161813","192"
"336271","2017-05-16","2017-05-16","1","267850","192"
"336272","2017-05-25","2017-05-25","1","161813","192"
"336275","2017-05-24","2017-05-24","1","276904","190"
"336284","2017-05-18","2017-05-18","1","314059","190"
"336291","2017-05-16","2017-05-16","1","172595","193"
"336298","2017-05-27","2017-05-27","2","124934","190"
"336337","2017-05-16","2017-05-16","2","142596","190"
"336347","2017-05-21","2017-06-09","3","57375","193"
"336349","2017-05-16","2017-05-21","2","24740","190"
"336365","2017-05-21","2017-05-21","1","46085","190"
"336393","2017-06-03","2017-06-03","1","188218","190"
"336412","2017-05-17","2017-05-17","3","281764","193"
"336420","2017-05-16","2017-05-16","1","130525","190"
"336435","2017-05-27","2017-05-27","1","303732","192"
"336437","2017-05-16","2017-05-16","1","175615","190"
"336440","2017-05-16","2017-05-16","1","47755","190"
"336441","2017-05-27","2017-05-27","1","161813","192"
"336472","2017-05-22","2017-06-06","2","225451","190"
"336476","2017-05-21","2017-05-22","3","45879","190"
"336503","2017-05-26","2017-05-26","1","281764","193"
"336511","2017-05-22","2017-06-07","4","4285","190"
"336515","2017-05-16","2017-05-16","2","159829","190"
"336534","2017-05-16","2017-05-16","1","156696","190"
"336538","2017-05-16","2017-05-16","1","250932","192"
"336547","2017-05-24","2017-05-26","2","256007","190"
"336559","2017-05-27","2017-05-28","3","310296","190"
"336579","2017-05-17","2017-05-17","1","219788","190"
"336585","2017-05-16","2017-05-16","2","113868","190"
"336596","2017-05-16","2017-05-21","2","276487","193"
"336622","2017-05-17","2017-05-17","1","102645","193"
"336658","2017-05-16","2017-05-16","1","104858","190"
"336672","2017-05-17","2017-05-17","1","128620","190"
"336675","2017-05-17","2017-05-17","1","256007","190"
"336684","2017-05-17","2017-05-17","1","83947","190"
"336752","2017-06-03","2017-06-03","1","310296","190"
"336763","2017-05-20","2017-05-20","1","293657","190"
"336787","2017-05-24","2017-05-24","1","293657","190"
"336804","2017-05-17","2017-05-17","1","120654","190"
"336805","2017-06-03","2017-06-05","2","219681","190"
"336809","2017-06-08","2017-06-08","1","296157","190"
"336814","2017-06-09","2017-06-09","1","319445","192"
"336817","2017-05-22","2017-05-30","3","161813","192"
"336829","2017-05-25","2017-05-25","1","293657","190"
"336854","2017-05-17","2017-05-17","1","23576","192"
"336878","2017-05-17","2017-06-03","4","91274","190"
"336880","2017-05-17","2017-05-17","1","20492","190"
"336887","2017-05-17","2017-05-25","6","178957","192"
"336893","2017-05-31","2017-05-31","1","136788","190"
"336901","2017-05-17","2017-05-17","1","7728","190"
"336911","2017-05-17","2017-05-17","1","166522","190"
"336914","2017-05-27","2017-05-27","1","27997","190"
"336915","2017-05-17","2017-05-17","1","270042","192"
"336918","2017-05-17","2017-05-17","2","308194","190"
"336922","2017-05-17","2017-05-17","2","136788","190"
"336928","2017-05-25","2017-05-25","1","135884","190"
"336930","2017-05-17","2017-05-17","1","171026","190"
"336941","2017-05-26","2017-05-26","1","161813","192"
"336953","2017-05-17","2017-05-17","1","303732","192"
"336971","2017-06-03","2017-06-03","1","193600","190"
