id,last
"404149","2017-07-03"
"404164","2017-07-17"
"404166","2017-07-18"
"404169","2017-06-15"
"404178","2017-06-10"
"404183","2017-06-11"
"404187","2017-06-10"
"404191","2017-07-24"
"404193","2017-07-02"
"404196","2017-07-01"
"404203","2017-07-03"
"404204","2017-06-22"
"404229","2017-07-06"
"404233","2017-06-11"
"404238","2017-07-13"
"404262","2017-06-13"
"404278","2017-07-06"
"404279","2017-07-09"
"404330","2017-06-10"
"404353","2017-06-10"
"404355","2017-06-14"
"404356","2017-07-18"
"404365","2017-06-10"
"404376","2017-07-11"
"404379","2017-06-25"
"404402","2017-06-27"
"404415","2017-06-27"
"404423","2017-06-22"
"404425","2017-06-11"
"404429","2017-07-27"
"404450","2017-06-10"
"404479","2017-06-24"
"404482","2017-07-24"
"404483","2017-07-16"
"404489","2017-07-20"
"404498","2017-07-24"
"404508","2017-06-24"
"404514","2017-07-06"
"404519","2017-06-24"
"404521","2017-06-23"
"404533","2017-06-30"
"404552","2017-07-03"
"404553","2017-06-10"
"404570","2017-07-08"
"404580","2017-06-10"
"404588","2017-06-10"
"404593","2017-07-19"
"404611","2017-07-14"
"404631","2017-07-27"
"404636","2017-06-29"
"404638","2017-06-10"
"404649","2017-06-10"
"404650","2017-07-23"
"404654","2017-07-26"
"404659","2017-07-26"
"404663","2017-06-23"
"404666","2017-07-14"
"404672","2017-06-23"
"404673","2017-07-18"
"404677","2017-07-08"
"404679","2017-07-12"
"404683","2017-06-21"
"404688","2017-07-25"
"404691","2017-07-24"
"404696","2017-07-04"
"404700","2017-06-22"
"404710","2017-06-15"
"404731","2017-06-25"
"404768","2017-06-10"
"404778","2017-06-10"
"404809","2017-06-10"
"404816","2017-06-30"
"404830","2017-06-20"
"404856","2017-07-21"
"404859","2017-06-26"
"404862","2017-06-28"
"404882","2017-06-11"
"404900","2017-07-17"
"404926","2017-06-12"
"404927","2017-07-15"
"404942","2017-06-29"
"404948","2017-07-28"
"404950","2017-06-27"
"404952","2017-06-13"
"404964","2017-07-08"
"404967","2017-07-17"
"404969","2017-06-13"
"404978","2017-07-27"
"404995","2017-07-26"
"404997","2017-07-18"
"405009","2017-06-10"
"405029","2017-07-20"
"405042","2017-06-20"
"405045","2017-07-24"
"405065","2017-06-29"
"405068","2017-06-29"
"405094","2017-07-15"
"405111","2017-06-17"
"405116","2017-06-22"
"405143","2017-06-14"
"405173","2017-07-18"
"405176","2017-06-14"
"405190","2017-07-18"
"405225","2017-07-27"
"405246","2017-07-17"
"405250","2017-06-28"
"405255","2017-07-14"
"405260","2017-06-10"
"405265","2017-06-10"
"405273","2017-06-10"
"405277","2017-07-09"
"405280","2017-06-10"
"405281","2017-07-07"
"405289","2017-06-30"
"405302","2017-06-10"
"405317","2017-07-18"
"405339","2017-07-22"
"405356","2017-07-13"
"405367","2017-07-19"
"405373","2017-07-17"
"405381","2017-06-18"
"405384","2017-06-12"
"405394","2017-07-21"
"405414","2017-06-17"
"405441","2017-06-12"
"405451","2017-07-17"
"405456","2017-06-12"
"405457","2017-06-10"
"405487","2017-06-20"
"405516","2017-07-13"
"405523","2017-06-15"
"405529","2017-06-12"
"405536","2017-07-23"
"405557","2017-06-10"
"405567","2017-06-20"
"405582","2017-06-14"
"405608","2017-06-22"
"405624","2017-06-25"
"405633","2017-07-07"
"405641","2017-07-24"
"405650","2017-07-22"
"405660","2017-06-24"
"405667","2017-06-16"
"405668","2017-07-17"
"405677","2017-06-14"
"405679","2017-06-11"
"405693","2017-07-08"
"405701","2017-07-18"
"405706","2017-07-18"
"405714","2017-07-18"
"405724","2017-07-06"
"405726","2017-06-14"
"405727","2017-07-05"
"405737","2017-06-18"
"405764","2017-07-06"
"405788","2017-07-17"
"405827","2017-07-24"
"405856","2017-06-11"
"405868","2017-06-28"
"405886","2017-07-13"
"405897","2017-06-12"
"405908","2017-06-13"
"405909","2017-07-25"
"405933","2017-06-13"
"405953","2017-06-16"
"405958","2017-07-18"
"405978","2017-06-10"
"406022","2017-07-12"
"406043","2017-06-23"
"406048","2017-07-27"
"406059","2017-07-03"
"406063","2017-06-17"
"406064","2017-07-07"
"406073","2017-07-18"
"406092","2017-06-22"
"406122","2017-06-29"
"406133","2017-07-16"
"406142","2017-07-21"
"406150","2017-07-18"
"406158","2017-07-18"
"406182","2017-06-10"
"406196","2017-07-25"
"406198","2017-07-13"
"406203","2017-07-06"
"406206","2017-06-16"
"406225","2017-06-11"
"406226","2017-07-14"
"406230","2017-07-15"
"406242","2017-06-10"
"406265","2017-07-19"
"406268","2017-06-24"
"406289","2017-07-24"
"406293","2017-06-16"
"406305","2017-06-19"
"406308","2017-06-28"
"406315","2017-07-10"
"406360","2017-07-19"
"406367","2017-07-22"
"406372","2017-06-10"
"406401","2017-06-16"
"406403","2017-06-10"
"406428","2017-06-16"
"406441","2017-06-10"
"406486","2017-06-19"
"406488","2017-06-21"
"406504","2017-06-11"
"406537","2017-06-10"
"406550","2017-07-18"
"406567","2017-07-18"
"406574","2017-06-11"
"406604","2017-07-27"
"406613","2017-07-17"
"406636","2017-07-19"
"406638","2017-06-12"
"406652","2017-06-10"
"406659","2017-07-07"
"406670","2017-06-27"
"406704","2017-06-28"
"406723","2017-06-11"
"406741","2017-07-25"
"406745","2017-06-10"
"406750","2017-07-05"
"406762","2017-07-07"
"406785","2017-07-10"
"406802","2017-06-30"
"406945","2017-06-16"
"406951","2017-06-24"
"406953","2017-07-17"
"406962","2017-07-22"
"406966","2017-06-11"
"406973","2017-06-26"
"406986","2017-07-20"
"407002","2017-06-11"
"407018","2017-07-04"
"407038","2017-07-10"
"407044","2017-07-24"
"407058","2017-07-10"
"407061","2017-07-03"
"407104","2017-06-29"
"407108","2017-07-10"
"407116","2017-06-11"
"407151","2017-06-29"
"407153","2017-06-14"
"407157","2017-07-06"
"407183","2017-06-20"
"407199","2017-07-21"
"407203","2017-07-18"
"407215","2017-06-29"
"407227","2017-06-27"
"407233","2017-06-25"
"407242","2017-06-11"
"407251","2017-07-07"
"407252","2017-07-01"
"407261","2017-07-25"
"407263","2017-06-22"
"407274","2017-07-15"
"407276","2017-06-23"
"407290","2017-07-17"
"407292","2017-06-20"
"407293","2017-06-11"
"407300","2017-07-16"
"407306","2017-06-11"
"407309","2017-06-29"
"407312","2017-06-23"
"407315","2017-06-29"
"407322","2017-07-09"
"407332","2017-06-11"
"407340","2017-06-26"
"407344","2017-06-27"
"407353","2017-06-22"
"407359","2017-07-16"
"407367","2017-06-11"
"407390","2017-07-04"
"407394","2017-06-11"
"407397","2017-07-26"
"407420","2017-07-25"
"407422","2017-07-08"
"407432","2017-07-01"
"407438","2017-07-05"
"407442","2017-06-21"
"407445","2017-07-24"
"407452","2017-06-15"
"407463","2017-07-05"
"407469","2017-07-17"
"407474","2017-06-11"
"407485","2017-07-23"
"407495","2017-07-14"
"407497","2017-07-17"
"407518","2017-06-11"
"407519","2017-07-07"
"407520","2017-06-14"
"407529","2017-06-15"
"407534","2017-07-25"
"407544","2017-07-20"
"407553","2017-06-11"
"407559","2017-06-11"
"407560","2017-07-26"
"407571","2017-06-27"
"407581","2017-07-19"
"407588","2017-07-02"
"407604","2017-06-11"
"407607","2017-07-01"
"407611","2017-07-11"
"407622","2017-06-13"
"407627","2017-07-18"
"407628","2017-06-20"
"407631","2017-06-11"
"407634","2017-06-11"
"407647","2017-06-17"
"407661","2017-06-11"
"407684","2017-06-11"
"407685","2017-06-14"
"407693","2017-07-06"
"407703","2017-07-06"
"407704","2017-07-20"
"407724","2017-06-11"
"407755","2017-06-12"
"407766","2017-07-23"
"407778","2017-06-23"
"407789","2017-07-18"
"407806","2017-07-19"
"407820","2017-07-17"
"407832","2017-06-13"
"407837","2017-06-23"
"407857","2017-07-13"
"407859","2017-06-16"
"407876","2017-07-21"
"407878","2017-06-11"
"407891","2017-07-17"
"407906","2017-06-18"
"407919","2017-06-11"
"407938","2017-06-29"
"407950","2017-07-18"
"407956","2017-06-24"
"407957","2017-07-17"
"407975","2017-06-22"
"407982","2017-07-15"
"407983","2017-06-18"
"407999","2017-06-11"
"408020","2017-06-22"
"408048","2017-06-13"
"408063","2017-06-11"
"408090","2017-07-27"
"408096","2017-06-14"
"408109","2017-07-03"
"408116","2017-06-26"
"408122","2017-07-23"
"408138","2017-06-11"
"408155","2017-06-11"
"408158","2017-06-27"
"408159","2017-07-20"
"408162","2017-06-14"
"408164","2017-06-23"
"408169","2017-06-30"
"408177","2017-07-10"
"408179","2017-07-20"
"408189","2017-06-15"
"408190","2017-07-21"
"408193","2017-07-25"
"408202","2017-06-18"
"408204","2017-07-10"
"408211","2017-06-16"
"408240","2017-06-17"
"408261","2017-06-11"
"408263","2017-06-11"
"408265","2017-06-11"
"408276","2017-07-15"
"408280","2017-06-27"
"408288","2017-07-07"
"408302","2017-07-25"
"408303","2017-06-11"
"408313","2017-07-10"
"408314","2017-07-17"
"408332","2017-07-04"
"408335","2017-06-28"
"408339","2017-06-26"
"408340","2017-06-14"
"408383","2017-07-26"
"408392","2017-07-05"
"408401","2017-07-13"
"408404","2017-06-23"
"408416","2017-07-24"
"408423","2017-06-11"
"408424","2017-06-25"
"408429","2017-06-17"
"408434","2017-06-28"
"408436","2017-07-21"
"408448","2017-06-11"
"408451","2017-07-15"
"408454","2017-06-25"
"408481","2017-06-30"
"408493","2017-07-10"
"408494","2017-06-28"
"408496","2017-07-26"
"408497","2017-07-11"
"408498","2017-07-21"
"408511","2017-07-17"
"408520","2017-06-23"
"408523","2017-06-19"
"408529","2017-07-04"
"408535","2017-07-15"
"408543","2017-07-21"
"408562","2017-06-23"
"408581","2017-07-24"
"408584","2017-07-07"
"408609","2017-07-03"
"408620","2017-06-11"
"408627","2017-06-11"
"408636","2017-07-18"
"408648","2017-07-25"
"408653","2017-06-11"
"408664","2017-06-16"
"408669","2017-06-16"
"408685","2017-06-11"
"408711","2017-07-03"
"408717","2017-07-27"
"408733","2017-06-16"
"408770","2017-07-04"
"408808","2017-07-12"
"408819","2017-06-13"
"408825","2017-07-22"
"408836","2017-06-21"
"408841","2017-06-18"
"408857","2017-07-09"
"408861","2017-06-28"
"408870","2017-06-12"
"408871","2017-06-23"
"408877","2017-06-29"
"408884","2017-07-16"
"408911","2017-07-10"
"408936","2017-06-18"
"408938","2017-07-26"
"408944","2017-07-26"
"408949","2017-06-18"
"408950","2017-06-24"
"408962","2017-06-22"
"408963","2017-07-26"
"408980","2017-07-24"
"408987","2017-06-29"
"408996","2017-07-10"
"409009","2017-07-26"
"409015","2017-07-19"
"409027","2017-06-15"
"409037","2017-06-14"
"409044","2017-06-14"
"409062","2017-06-17"
"409065","2017-06-12"
"409066","2017-06-12"
"409074","2017-06-13"
"409075","2017-06-29"
"409085","2017-06-24"
"409094","2017-07-23"
"409096","2017-07-12"
"409104","2017-07-08"
"409105","2017-06-27"
"409111","2017-07-13"
"409113","2017-06-25"
"409117","2017-07-06"
"409139","2017-06-19"
"409146","2017-06-29"
"409147","2017-06-20"
"409150","2017-06-12"
"409152","2017-06-19"
"409167","2017-07-17"
"409178","2017-07-11"
"409190","2017-06-14"
"409193","2017-07-25"
"409201","2017-06-19"
"409205","2017-07-08"
"409226","2017-06-24"
"409231","2017-06-19"
"409234","2017-06-19"
"409237","2017-06-12"
"409259","2017-06-22"
"409264","2017-06-12"
"409270","2017-06-12"
"409277","2017-06-12"
"409294","2017-07-07"
"409302","2017-06-19"
"409312","2017-07-17"
"409316","2017-07-24"
"409325","2017-06-14"
"409381","2017-07-26"
"409388","2017-06-12"
"409413","2017-06-16"
"409417","2017-07-25"
"409424","2017-06-13"
"409426","2017-06-12"
"409433","2017-06-12"
"409436","2017-07-15"
"409451","2017-07-04"
"409453","2017-07-14"
"409458","2017-07-21"
"409472","2017-06-12"
"409486","2017-06-22"
"409499","2017-06-12"
"409500","2017-06-14"
"409505","2017-06-14"
"409517","2017-07-18"
"409524","2017-06-14"
"409534","2017-07-24"
"409537","2017-06-19"
"409562","2017-06-23"
"409570","2017-07-07"
"409572","2017-07-10"
"409578","2017-06-13"
"409582","2017-06-16"
"409591","2017-07-16"
"409595","2017-07-12"
"409597","2017-06-12"
"409603","2017-07-24"
"409612","2017-07-16"
"409635","2017-07-10"
"409638","2017-06-23"
"409645","2017-07-10"
"409649","2017-06-12"
"409651","2017-07-17"
"409653","2017-07-17"
"409657","2017-07-25"
"409665","2017-06-12"
"409666","2017-06-27"
"409690","2017-06-19"
"409725","2017-07-21"
"409738","2017-06-25"
"409773","2017-06-12"
"409775","2017-06-12"
"409786","2017-07-21"
"409794","2017-07-19"
"409813","2017-06-12"
"409842","2017-07-18"
"409890","2017-07-26"
"409892","2017-06-17"
"409921","2017-06-14"
"409924","2017-07-08"
"409940","2017-07-14"
"409950","2017-07-19"
"409957","2017-07-24"
"409960","2017-06-20"
"409975","2017-07-03"
"410027","2017-07-20"
"410039","2017-06-18"
"410040","2017-06-26"
"410047","2017-07-03"
"410054","2017-07-19"
"410055","2017-06-29"
"410072","2017-06-12"
"410084","2017-06-12"
"410092","2017-07-24"
"410106","2017-07-01"
"410121","2017-06-23"
"410139","2017-07-14"
"410179","2017-07-02"
"410188","2017-07-04"
"410199","2017-07-10"
"410208","2017-06-29"
"410214","2017-07-16"
"410228","2017-06-13"
"410233","2017-07-26"
"410237","2017-07-04"
"410266","2017-06-12"
"410275","2017-06-30"
"410302","2017-07-25"
"410312","2017-07-18"
"410324","2017-07-22"
"410328","2017-06-22"
"410332","2017-06-29"
"410340","2017-07-24"
"410341","2017-06-22"
"410342","2017-06-28"
"410345","2017-07-07"
"410348","2017-07-25"
"410368","2017-07-23"
"410369","2017-07-14"
"410371","2017-06-12"
"410383","2017-06-28"
"410390","2017-06-19"
"410404","2017-07-11"
"410409","2017-06-28"
"410417","2017-07-07"
"410418","2017-06-12"
"410429","2017-07-07"
"410466","2017-07-08"
"410477","2017-06-12"
"410490","2017-06-23"
"410496","2017-07-14"
"410541","2017-06-12"
"410557","2017-07-18"
"410611","2017-06-16"
"410614","2017-06-28"
"410628","2017-07-10"
"410629","2017-06-21"
"410637","2017-06-12"
"410642","2017-06-29"
"410656","2017-07-19"
"410676","2017-07-08"
"410677","2017-07-23"
"410701","2017-07-03"
"410713","2017-07-18"
"410726","2017-06-23"
"410727","2017-06-25"
"410740","2017-06-24"
"410773","2017-06-12"
"410785","2017-07-01"
"410792","2017-07-26"
"410828","2017-06-13"
"410860","2017-06-25"
"410863","2017-06-13"
"410870","2017-07-07"
"410898","2017-06-12"
"410908","2017-07-18"
"410926","2017-07-28"
"410939","2017-06-16"
"410975","2017-06-12"
"410987","2017-07-15"
"411014","2017-07-18"
"411018","2017-07-21"
"411038","2017-07-26"
"411042","2017-07-21"
"411069","2017-07-19"
"411085","2017-07-09"
"411087","2017-07-03"
"411094","2017-07-26"
"411121","2017-07-18"
"411128","2017-07-17"
"411139","2017-07-10"
"411141","2017-07-18"
"411153","2017-06-13"
"411162","2017-07-21"
"411170","2017-06-13"
"411198","2017-07-10"
"411202","2017-06-17"
"411208","2017-06-18"
"411209","2017-06-13"
"411238","2017-06-13"
"411296","2017-07-14"
"411299","2017-07-02"
"411313","2017-06-14"
"411336","2017-07-18"
"411355","2017-06-29"
"411357","2017-07-11"
"411369","2017-07-25"
"411419","2017-07-27"
"411420","2017-07-15"
"411421","2017-06-19"
"411423","2017-06-13"
"411424","2017-06-13"
"411434","2017-07-13"
"411439","2017-06-29"
"411440","2017-07-18"
"411443","2017-06-14"
"411448","2017-07-10"
"411465","2017-07-09"
"411476","2017-06-27"
"411495","2017-07-06"
"411496","2017-07-14"
"411498","2017-06-13"
"411505","2017-06-27"
"411520","2017-07-09"
"411522","2017-07-26"
"411530","2017-07-24"
"411553","2017-06-22"
"411556","2017-07-27"
"411559","2017-06-13"
"411572","2017-06-29"
"411581","2017-07-03"
"411582","2017-07-13"
"411587","2017-07-04"
"411605","2017-06-13"
"411619","2017-06-28"
"411646","2017-06-20"
"411675","2017-07-12"
"411686","2017-07-03"
"411691","2017-07-23"
"411703","2017-07-02"
"411720","2017-07-23"
"411728","2017-06-17"
"411736","2017-06-13"
"411738","2017-06-27"
"411743","2017-07-08"
"411746","2017-06-13"
"411751","2017-07-09"
"411769","2017-07-22"
"411791","2017-07-21"
"411818","2017-06-29"
"411832","2017-07-15"
"411836","2017-06-27"
"411857","2017-07-18"
"411873","2017-07-11"
"411882","2017-07-17"
"411897","2017-06-29"
"411902","2017-07-18"
"411909","2017-07-13"
"411910","2017-06-13"
"411911","2017-06-15"
"411937","2017-07-28"
"411938","2017-07-22"
"411942","2017-07-18"
"411952","2017-07-24"
"411954","2017-07-19"
"411957","2017-06-29"
"411978","2017-07-25"
"411979","2017-06-22"
"411984","2017-07-17"
"411991","2017-06-29"
"411994","2017-07-11"
"412000","2017-06-24"
"412014","2017-06-27"
"412016","2017-07-23"
"412017","2017-07-14"
"412030","2017-07-19"
"412035","2017-06-28"
"412042","2017-07-11"
"412090","2017-06-30"
"412092","2017-06-29"
"412112","2017-07-18"
"412129","2017-06-13"
"412137","2017-06-13"
"412162","2017-07-17"
"412166","2017-07-27"
"412177","2017-06-30"
"412182","2017-06-21"
"412192","2017-07-25"
"412197","2017-06-13"
"412219","2017-06-13"
"412232","2017-06-19"
"412247","2017-06-23"
"412250","2017-06-20"
"412252","2017-06-13"
"412259","2017-07-02"
"412271","2017-07-22"
"412272","2017-07-27"
"412279","2017-07-05"
"412284","2017-06-13"
"412304","2017-07-01"
"412324","2017-07-07"
"412342","2017-07-14"
"412346","2017-07-24"
"412394","2017-07-07"
"412422","2017-07-07"
"412443","2017-07-18"
"412449","2017-06-23"
"412459","2017-06-13"
"412467","2017-07-24"
"412474","2017-07-13"
"412502","2017-06-14"
"412516","2017-06-13"
"412535","2017-07-25"
"412539","2017-06-18"
"412559","2017-07-25"
"412562","2017-06-29"
"412564","2017-06-13"
"412569","2017-07-26"
"412598","2017-06-13"
"412613","2017-07-24"
"412614","2017-07-24"
"412627","2017-06-13"
"412638","2017-07-03"
"412640","2017-07-01"
"412646","2017-06-29"
"412651","2017-07-10"
"412657","2017-07-04"
"412671","2017-06-13"
"412673","2017-06-21"
"412691","2017-06-16"
"412694","2017-07-03"
"412697","2017-06-18"
"412717","2017-07-17"
"412732","2017-06-22"
"412777","2017-06-15"
"412783","2017-07-05"
"412784","2017-06-23"
"412787","2017-06-17"
"412790","2017-06-18"
"412802","2017-06-18"
"412812","2017-07-11"
"412829","2017-07-20"
"412830","2017-07-24"
"412845","2017-07-10"
"412871","2017-07-18"
"412887","2017-06-19"
"412912","2017-07-11"
"412937","2017-06-18"
"412965","2017-07-14"
"412967","2017-06-13"
"412969","2017-06-30"
"412981","2017-07-27"
"413016","2017-07-07"
"413025","2017-07-20"
"413029","2017-07-19"
"413045","2017-06-21"
"413046","2017-06-22"
"413048","2017-06-17"
"413056","2017-07-10"
"413071","2017-07-07"
"413110","2017-06-16"
"413123","2017-06-13"
"413138","2017-06-21"
"413143","2017-07-17"
"413233","2017-06-13"
"413241","2017-06-28"
"413243","2017-07-22"
"413249","2017-07-11"
"413256","2017-07-17"
"413286","2017-07-23"
"413320","2017-07-15"
"413325","2017-07-21"
"413373","2017-06-13"
"413388","2017-06-28"
"413404","2017-06-13"
"413440","2017-07-07"
"413449","2017-06-20"
"413468","2017-07-12"
"413508","2017-06-30"
"413518","2017-07-20"
"413523","2017-06-13"
"413525","2017-06-23"
"413529","2017-07-12"
"413536","2017-06-27"
"413556","2017-07-18"
"413558","2017-07-23"
"413563","2017-06-13"
"413571","2017-07-24"
"413586","2017-06-19"
"413590","2017-07-26"
"413602","2017-06-29"
"413608","2017-06-13"
"413632","2017-07-10"
"413639","2017-06-13"
"413645","2017-07-17"
"413657","2017-07-22"
"413660","2017-06-23"
"413661","2017-07-15"
"413665","2017-07-25"
"413702","2017-07-18"
"413717","2017-07-26"
"413729","2017-07-07"
"413736","2017-06-16"
"413769","2017-07-20"
"413772","2017-07-08"
"413793","2017-06-13"
"413803","2017-07-19"
"413810","2017-06-14"
"413832","2017-07-23"
"413881","2017-06-13"
"413886","2017-07-20"
"413894","2017-06-28"
"413905","2017-06-13"
"413939","2017-07-14"
"413943","2017-07-20"
"413944","2017-06-14"
"413953","2017-06-21"
"413955","2017-06-13"
"413968","2017-06-13"
"413969","2017-07-23"
"413972","2017-06-13"
"413986","2017-06-26"
"414008","2017-06-17"
"414010","2017-07-16"
"414015","2017-06-15"
"414028","2017-07-23"
"414029","2017-07-17"
"414032","2017-06-14"
"414038","2017-07-10"
"414046","2017-06-17"
"414053","2017-07-13"
"414067","2017-07-22"
"414086","2017-07-11"
"414087","2017-06-15"
"414099","2017-06-13"
"414112","2017-06-22"
"414124","2017-06-18"
"414125","2017-06-13"
"414129","2017-06-29"
"414143","2017-07-27"
"414186","2017-07-20"
"414188","2017-06-13"
"414199","2017-06-13"
"414216","2017-06-19"
"414223","2017-07-03"
"414242","2017-06-13"
"414249","2017-07-18"
"414251","2017-07-27"
"414262","2017-07-25"
"414282","2017-07-14"
"414295","2017-07-11"
"414303","2017-06-13"
"414348","2017-07-21"
"414350","2017-06-17"
"414375","2017-06-13"
"414406","2017-06-18"
"414407","2017-06-13"
"414427","2017-06-13"
"414437","2017-06-21"
"414441","2017-06-24"
"414460","2017-06-14"
"414467","2017-06-23"
"414482","2017-07-14"
"414543","2017-07-07"
"414578","2017-07-14"
"414605","2017-06-28"
"414610","2017-07-15"
"414615","2017-07-19"
"414616","2017-06-14"
"414620","2017-07-26"
"414623","2017-06-30"
"414644","2017-07-02"
"414646","2017-07-11"
"414687","2017-06-14"
"414695","2017-07-07"
"414715","2017-07-27"
"414716","2017-06-15"
"414724","2017-07-18"
"414758","2017-06-14"
"414773","2017-07-16"
"414799","2017-06-14"
"414808","2017-07-03"
"414810","2017-07-13"
"414830","2017-06-14"
"414831","2017-06-14"
"414832","2017-06-17"
"414854","2017-06-28"
"414890","2017-07-26"
"414901","2017-06-19"
"414913","2017-06-20"
"414916","2017-06-14"
"414926","2017-07-25"
"414931","2017-06-30"
"414942","2017-06-20"
"414951","2017-07-07"
"414957","2017-06-20"
"414962","2017-07-26"
"414966","2017-06-29"
"414968","2017-07-17"
"414973","2017-07-12"
"414982","2017-06-16"
"414984","2017-07-14"
"414985","2017-07-05"
"415000","2017-06-23"
"415017","2017-07-06"
"415056","2017-06-25"
"415057","2017-07-12"
"415058","2017-07-13"
"415066","2017-06-19"
"415069","2017-06-16"
"415076","2017-07-11"
"415096","2017-07-25"
"415097","2017-07-23"
"415108","2017-06-16"
"415118","2017-06-26"
"415119","2017-07-10"
"415135","2017-07-01"
"415139","2017-06-19"
"415141","2017-07-23"
"415162","2017-06-15"
"415168","2017-07-26"
"415170","2017-07-21"
"415175","2017-07-07"
"415179","2017-07-18"
"415193","2017-06-14"
"415208","2017-06-24"
"415211","2017-06-22"
"415234","2017-06-23"
"415242","2017-07-10"
"415244","2017-06-14"
"415246","2017-06-14"
"415260","2017-07-10"
"415261","2017-06-16"
"415264","2017-07-04"
"415269","2017-06-28"
"415274","2017-07-18"
"415287","2017-06-27"
"415303","2017-06-25"
"415306","2017-06-14"
"415315","2017-06-14"
"415337","2017-07-23"
"415347","2017-06-29"
"415356","2017-06-14"
"415361","2017-07-27"
"415370","2017-06-28"
"415373","2017-07-04"
"415380","2017-06-14"
"415402","2017-06-30"
"415406","2017-06-18"
"415412","2017-06-16"
"415429","2017-06-16"
"415430","2017-06-14"
"415447","2017-06-19"
"415458","2017-06-15"
"415477","2017-06-14"
"415493","2017-06-14"
"415511","2017-07-09"
"415517","2017-06-14"
"415536","2017-07-06"
"415537","2017-07-14"
"415540","2017-07-05"
"415542","2017-06-27"
"415548","2017-07-08"
"415553","2017-06-17"
"415555","2017-06-30"
"415556","2017-06-16"
"415567","2017-07-14"
"415570","2017-07-14"
"415572","2017-07-23"
"415574","2017-06-22"
"415578","2017-07-03"
"415580","2017-07-10"
"415581","2017-06-23"
"415583","2017-07-13"
"415596","2017-07-18"
"415606","2017-06-18"
"415616","2017-06-28"
"415617","2017-07-24"
"415622","2017-07-17"
"415634","2017-06-18"
"415649","2017-07-08"
"415657","2017-07-09"
"415674","2017-06-25"
"415684","2017-06-14"
"415687","2017-06-14"
"415699","2017-06-20"
"415711","2017-07-04"
"415714","2017-07-25"
"415721","2017-07-24"
"415725","2017-07-13"
"415727","2017-06-23"
"415739","2017-06-14"
"415762","2017-06-16"
"415763","2017-07-07"
"415781","2017-06-16"
"415795","2017-07-12"
"415808","2017-07-26"
"415817","2017-07-19"
"415826","2017-06-16"
"415841","2017-07-19"
"415899","2017-06-30"
"415906","2017-07-20"
"415921","2017-06-14"
"415922","2017-07-24"
"415923","2017-07-21"
"415927","2017-06-27"
"415928","2017-07-13"
"415930","2017-07-06"
"415936","2017-07-21"
"415952","2017-07-19"
"415968","2017-07-28"
"415975","2017-06-22"
"415989","2017-07-21"
"415994","2017-06-29"
"416008","2017-07-26"
"416009","2017-07-17"
"416017","2017-07-19"
"416022","2017-07-20"
"416051","2017-06-14"
"416052","2017-06-17"
"416053","2017-07-21"
"416063","2017-07-08"
"416068","2017-06-14"
"416069","2017-07-25"
"416072","2017-06-16"
"416080","2017-06-14"
"416094","2017-07-21"
"416095","2017-06-14"
"416100","2017-07-03"
"416104","2017-06-14"
"416106","2017-07-19"
"416116","2017-07-12"
"416123","2017-07-09"
"416129","2017-07-06"
"416137","2017-06-29"
"416142","2017-06-14"
"416146","2017-07-10"
"416151","2017-06-18"
"416197","2017-06-15"
"416205","2017-06-28"
"416213","2017-06-14"
"416216","2017-06-14"
"416222","2017-06-14"
"416227","2017-07-05"
"416233","2017-07-22"
"416237","2017-07-18"
"416252","2017-07-18"
"416276","2017-06-14"
"416299","2017-06-16"
"416330","2017-07-16"
"416339","2017-07-25"
"416358","2017-06-14"
"416402","2017-07-19"
"416411","2017-07-18"
"416418","2017-06-17"
"416426","2017-06-18"
"416474","2017-07-11"
"416489","2017-06-14"
"416507","2017-07-11"
"416550","2017-06-14"
"416559","2017-06-14"
"416597","2017-07-26"
"416611","2017-06-26"
"416612","2017-06-23"
"416615","2017-07-17"
"416622","2017-06-29"
"416628","2017-06-14"
"416631","2017-06-14"
"416637","2017-07-17"
"416643","2017-06-29"
"416673","2017-06-15"
"416679","2017-06-16"
"416680","2017-06-23"
"416686","2017-07-06"
"416712","2017-07-13"
"416714","2017-06-16"
"416720","2017-06-29"
"416722","2017-07-24"
"416724","2017-06-29"
"416728","2017-07-07"
"416744","2017-06-15"
"416747","2017-07-26"
"416748","2017-06-17"
"416749","2017-06-23"
"416787","2017-06-18"
"416790","2017-07-17"
"416799","2017-06-14"
"416805","2017-07-07"
"416809","2017-06-14"
"416813","2017-07-10"
"416817","2017-07-17"
"416828","2017-06-14"
"416830","2017-07-13"
"416835","2017-07-13"
"416843","2017-07-13"
"416847","2017-06-29"
"416859","2017-06-14"
"416866","2017-06-16"
"416867","2017-07-14"
"416879","2017-06-29"
"416886","2017-06-16"
"416888","2017-06-30"
"416890","2017-06-15"
"416891","2017-06-14"
"416907","2017-07-04"
"416929","2017-06-25"
"416943","2017-07-17"
"416961","2017-06-29"
"416990","2017-06-27"
"416998","2017-07-01"
"417020","2017-06-14"
"417022","2017-06-20"
"417034","2017-06-23"
"417037","2017-06-14"
"417051","2017-06-25"
"417069","2017-07-21"
"417114","2017-07-23"
"417121","2017-06-26"
"417122","2017-06-29"
"417129","2017-06-14"
"417152","2017-06-14"
"417158","2017-07-14"
"417159","2017-06-18"
"417160","2017-06-30"
"417176","2017-07-23"
"417199","2017-06-26"
"417206","2017-06-17"
"417210","2017-07-24"
"417219","2017-06-14"
"417227","2017-06-14"
"417244","2017-06-14"
"417245","2017-07-15"
